Font
====
'00', Address = 0x0000, SpriteData = 00 00 10 08 04 08 10 00 
'00', Address = 0x0000, SpriteData = 00 3c 42 04 08 00 08 00 
'00', Address = 0x0000, SpriteData = 00 3c 4a 56 5e 40 3c 00 
'00', Address = 0x0000, SpriteData = 00 3c 42 42 7e 42 42 00 
'00', Address = 0x0000, SpriteData = 00 7c 42 7c 42 42 7c 00 
'00', Address = 0x0000, SpriteData = 00 3c 42 40 40 42 3c 00 
'00', Address = 0x0000, SpriteData = 00 78 44 42 42 44 78 00 
'00', Address = 0x0000, SpriteData = 00 7e 40 7c 40 40 7e 00 
'00', Address = 0x0000, SpriteData = 00 7e 40 7c 40 40 40 00 
'00', Address = 0x0000, SpriteData = 00 3c 42 40 4e 42 3c 00 
'00', Address = 0x0000, SpriteData = 00 42 42 7e 42 42 42 00 
'00', Address = 0x0000, SpriteData = 00 3e 08 08 08 08 3e 00 
'00', Address = 0x0000, SpriteData = 00 02 02 02 42 42 3c 00 
'00', Address = 0x0000, SpriteData = 00 44 48 70 48 44 42 00 
'00', Address = 0x0000, SpriteData = 00 40 40 40 40 40 7e 00 
'00', Address = 0x0000, SpriteData = 00 42 66 5a 42 42 42 00 
'00', Address = 0x0000, SpriteData = 00 42 62 52 4a 46 42 00 
'00', Address = 0x0000, SpriteData = 00 3c 42 42 42 42 3c 00 
'00', Address = 0x0000, SpriteData = 00 7c 42 42 7c 40 40 00 
'00', Address = 0x0000, SpriteData = 00 3c 42 42 52 4a 3c 00 
'00', Address = 0x0000, SpriteData = 00 7c 42 42 7c 44 42 00 
'00', Address = 0x0000, SpriteData = 00 3c 40 3c 02 42 3c 00 
'00', Address = 0x0000, SpriteData = 00 fe 10 10 10 10 10 00 
'00', Address = 0x0000, SpriteData = 00 42 42 42 42 42 3c 00 
'00', Address = 0x0000, SpriteData = 00 42 42 42 42 24 18 00 
'00', Address = 0x0000, SpriteData = 00 42 42 42 42 5a 24 00 
'00', Address = 0x0000, SpriteData = 00 42 24 18 18 24 42 00 
'00', Address = 0x0000, SpriteData = 00 82 44 28 10 10 10 00 
'00', Address = 0x0000, SpriteData = 00 7e 04 08 10 20 7e 00 
'00', Address = 0x0000, SpriteData = 00 0e 08 08 08 08 0e 00 
'00', Address = 0x0000, SpriteData = 00 00 40 20 10 08 04 00 
'00', Address = 0x0000, SpriteData = 00 70 10 10 10 10 70 00 
'00', Address = 0x0000, SpriteData = 00 10 38 54 10 10 10 00 
'00', Address = 0x0000, SpriteData = 00 00 00 00 00 00 00 ff 
'00', Address = 0x0000, SpriteData = 00 1c 22 78 20 20 7e 00 
'00', Address = 0x0000, SpriteData = 00 00 38 04 3c 44 3c 00 
'00', Address = 0x0000, SpriteData = 00 20 20 3c 22 22 3c 00 
'00', Address = 0x0000, SpriteData = 00 00 1c 20 20 20 1c 00 
'00', Address = 0x0000, SpriteData = 00 04 04 3c 44 44 3c 00 
'00', Address = 0x0000, SpriteData = 00 00 38 44 78 40 3c 00 
'00', Address = 0x0000, SpriteData = 00 0c 10 18 10 10 10 00 
'00', Address = 0x0000, SpriteData = 00 00 3c 44 44 3c 04 38 
'00', Address = 0x0000, SpriteData = 00 40 40 78 44 44 44 00 
'00', Address = 0x0000, SpriteData = 00 10 00 30 10 10 38 00 
'00', Address = 0x0000, SpriteData = 00 04 00 04 04 04 24 18 
'00', Address = 0x0000, SpriteData = 00 20 28 30 30 28 24 00 
'00', Address = 0x0000, SpriteData = 00 10 10 10 10 10 0c 00 
'00', Address = 0x0000, SpriteData = 00 00 68 54 54 54 54 00 
'00', Address = 0x0000, SpriteData = 00 00 78 44 44 44 44 00 
'00', Address = 0x0000, SpriteData = 00 00 38 44 44 44 38 00 
'00', Address = 0x0000, SpriteData = 00 00 78 44 44 78 40 40 
'00', Address = 0x0000, SpriteData = 00 00 3c 44 44 3c 04 06 
'00', Address = 0x0000, SpriteData = 00 00 1c 20 20 20 20 00 
'00', Address = 0x0000, SpriteData = 00 00 38 40 38 04 78 00 
'00', Address = 0x0000, SpriteData = 00 10 38 10 10 10 0c 00 
'00', Address = 0x0000, SpriteData = 00 00 44 44 44 44 38 00 
'00', Address = 0x0000, SpriteData = 00 00 44 44 28 28 10 00 
'00', Address = 0x0000, SpriteData = 00 00 44 54 54 54 28 00 
'00', Address = 0x0000, SpriteData = 00 00 44 28 10 28 44 00 
'00', Address = 0x0000, SpriteData = 00 00 44 44 44 3c 04 38 
'00', Address = 0x0000, SpriteData = 00 00 7c 08 10 20 7c 00 
'00', Address = 0x0000, SpriteData = 00 0e 08 30 08 08 0e 00 
'00', Address = 0x0000, SpriteData = 00 08 08 08 08 08 08 00 
'00', Address = 0x0000, SpriteData = 00 70 10 0c 10 10 70 00 
'00', Address = 0x0000, SpriteData = 00 14 28 00 00 00 00 00 
'00', Address = 0x0000, SpriteData = 3c 42 99 a1 a1 99 42 3c 
Background Item Sprites
=======================
70bc, Address = 0x70bc, Width = 9, HeightInPixels = 24, SpriteData = 04 20 00 00 04 00 1c 00 0c 06 e0 76 00 0c 00 36 00 0c f2 c3 37 00 1c 03 2a f0 ac ec df 1c 02 3c 00 dd 80 92 3e be 3e 02 bc 0f 7f 7c d4 03 78 7e 02 de 1f ab fc c7 fe c6 7e 06 df 31 ff e2 6c 1f fb 3c 0e ef 00 ff 80 80 03 bc 3e 1d ef 8e 00 11 c6 03 de 3e 3b f7 ba 00 19 9c 00 ef 1c f3 f7 56 f8 1c b0 03 77 3d c3 f6 cd fe 1e 01 03 73 3b 81 f5 dd 87 4f 3e 04 31 1b 0e 7a ba 79 66 7c 0e 30 36 7f 96 8b ff 7a f8 06 17 36 f8 e6 77 c1 38 00 18 27 d5 07 0e f7 ab dc ff 1e 60 7e 38 ec 2e d5 ed fe 2c 87 bd ff 5d dc ab fa f8 70 3f d7 00 bd b8 d5 f0 00 bc 60 ec f0 d7 70 ab 79 f0 d8 0f 3f fc 56 e0 d5 33 fe e0 3f dc 06 1d c0 ab 13 fc f0 f0 38 00 1a 00 7e 01 e0 
71b3, Address = 0x71b3, Width = 5, HeightInPixels = 40, SpriteData = 1c c7 e0 00 00 06 df fc 00 00 1d 3f 84 40 00 7e a0 00 c2 00 c1 bf c0 c6 00 3f ff f0 ce 00 7c ef fc 4c 40 e0 61 fe 50 c0 03 00 20 51 c8 07 04 42 53 c8 0a 72 dc 67 88 1c fa f0 4f 88 1c 70 cc 4f 88 28 19 be bf 08 30 3e f3 bf 18 38 07 e0 7e 18 30 3b dc 7e 31 48 fd be 7c 71 70 0d e0 fc e3 70 07 98 f9 e7 30 f7 7c fb ce 48 7b fe f7 9e 78 1f ff fe 3c 78 0f 87 de 78 7c 0d bb bc f0 38 15 dd 79 e0 46 17 ef 77 80 4f 15 f6 ec 00 7f 2b 3a e3 f0 3f 2d cf df f8 3e 57 f7 b8 3c 3c a9 1b 60 0c 11 57 ef cf 06 06 aa f7 bf c2 1d 5a 1b 7f e0 3b 56 ee e1 f0 76 b4 f7 c0 78 6d ac 3f 80 18 db 68 0f 00 0c db 68 07 00 04 
7298, Address = 0x7298, Width = 2, HeightInPixels = 40, SpriteData = 00 00 00 70 1c fe 7e fe 7e fe 7e fe 3e fc 1c 70 02 40 02 5c 02 9e 01 bc 01 fe 01 de 07 8c 13 80 0d a0 37 c8 1b d8 4d b0 67 e4 33 cc 19 98 6d b0 37 f6 3b ec 1d 9c cf b9 77 f7 7b ce 3d 9c 1f b9 cf f3 f7 e7 f9 cf 7f 9e 3f bc 1f f8 07 f0 01 c0 
72f6, Address = 0x72f6, Width = 8, HeightInPixels = 40, SpriteData = 00 00 04 0f 84 00 00 00 00 00 06 2f ec f8 00 00 00 00 02 67 f1 e0 00 00 00 00 03 c1 f7 80 20 00 00 00 03 de ee 7e 70 00 00 00 19 cf 59 c2 f0 7c 00 00 0d 87 87 bc f9 f8 00 00 0f f0 df 0e fb f0 04 00 07 e7 e0 07 37 0e 07 00 03 6f 70 03 cc fc 0f 80 03 83 38 7c eb f8 0f c0 39 fb 3c 37 27 00 0f c2 1f f2 14 1f cc f0 0f e6 0f e0 1e 0f f3 fc 0f ed 07 c0 1e 33 f7 ff 0f ed 01 ce 0d 7c 07 fe 0f dd 80 fc 03 00 3c f0 07 d5 82 f8 0f 80 78 e8 27 b9 46 f0 07 80 f0 52 33 bc ca f7 07 c1 61 24 3d bd da ee 07 83 8d 6d 6e ab ba fc 07 47 87 db 6f 33 af 78 00 ea 03 f7 6f bb 6f 70 03 dd 03 f3 75 bb 67 67 03 de 05 a0 45 aa af 7c 03 de 0b f0 75 b2 af 78 03 a2 16 6c 79 ba ae f0 00 7c 2f fc 39 bd c2 cf 03 7c 59 9a 3d d5 de fa 03 38 7f fe 40 b9 bc fc 22 c4 e6 67 1f 5d bc 38 22 fc ff ff 1f ed f9 a1 42 fc d9 99 00 ed 67 a6 50 fc bf ff ff 2d 5f bc 56 f8 66 67 ff c5 bf 78 67 06 5f fe 7f f5 7e f2 a7 7e 39 9a 3f f8 fc e2 c7 7e 37 fc 0f fd e0 c1 cb bf 16 68 01 ff c0 c1 dc bf 0f f0 
7462, Address = 0x7462, Width = 3, HeightInPixels = 56, SpriteData = 00 00 00 00 18 00 00 3c 00 00 7e 00 00 7f 00 00 ff 00 00 dd 80 04 8a 80 02 66 a0 03 67 60 01 ee c0 00 ff c0 0c ff 90 07 77 30 07 ab 60 03 aa c0 01 6d c0 01 7d 80 00 ff 00 00 ff 00 00 ff 00 00 ff 00 00 ff 00 80 ff 08 e1 00 b8 39 01 e0 0e 03 c1 07 87 82 07 cf 94 03 ef ac 01 ef d8 31 ff d8 3e ff b0 1f fd 8e 1f 3d f8 0f 9a f0 4e aa e0 67 ba c0 3b df c7 1d d9 9e 07 75 78 07 ab f0 73 fb 60 3d f6 ce 0e f4 bc 07 fa f8 03 b5 f0 01 fb e8 03 dd 9e 0f cf f0 1c d7 e8 03 df fc 0f 7f e2 08 de d8 00 cc 20 00 00 00 
7523, Address = 0x7523, Width = 8, HeightInPixels = 56, SpriteData = 00 18 00 00 00 00 00 00 00 3c 0c 00 00 00 00 00 00 3e 3c 00 30 00 00 00 00 3f 7c 00 7c 80 00 00 0f 3e 8c 00 60 80 00 00 7f df 6c 00 78 c0 00 00 07 e6 ec f8 62 c0 00 00 00 fa eb fe 23 80 00 00 1e 7c f7 ff 37 00 00 60 7f be ec 00 3c 7e 06 f0 ff ce c3 ff e0 c9 07 f0 37 f7 0f fe 40 dd 07 f0 0f fb 9f f8 80 7e 07 e0 0c fd bf c0 80 81 03 e0 00 fe 0e 39 01 7e 01 80 00 07 01 fd 02 00 01 00 00 07 ec 02 24 00 81 00 00 07 f7 02 28 11 c0 10 00 07 fb c2 70 11 c2 30 00 09 fd e4 70 31 e6 e0 00 f0 7e f4 40 61 ee f0 02 0d 7f 78 c0 e5 ea f0 03 0f 3f 7d c0 c5 eb 70 07 0d 3f 7d c1 c5 db 70 07 0f 1f 13 81 c5 db 70 47 11 0f 17 83 8d b7 70 67 1f 07 17 87 8d b7 b0 77 1a 13 2f 07 9d 76 b0 3b 1a 18 2f 0f 1d 75 b0 1d 1a 2c 3e 1f 39 73 b0 06 2e 6e 1e 3e 38 77 b0 19 b2 7e 3c 7e 78 d7 b0 3b ba 7f 3c fc f0 e2 b0 7b b4 3f 79 f9 e2 f5 a0 77 74 1f 79 f7 c2 f3 a0 77 74 87 73 ef 86 b7 a0 e6 7c ff 73 df 0e d7 86 ce f4 7f e7 be 1c e7 8e 8c 68 3f e7 7c 3c f7 9e 05 88 9f ee f8 79 77 9e 01 7a 7f ed f3 f3 77 be 03 6a 7e eb cf e7 7f be 03 f2 1b db bf 00 1f 7e 07 96 eb d7 78 ff c7 fc 07 d7 7f dc e7 ff f3 fc 0b b7 1f eb df 80 79 f8 0b e7 0f d7 3c 01 8e f8 19 2d 07 ee f3 fc 31 f0 3c 4b df f8 cf ff 1d ef 7e 4f 6f f7 3c 0f db de 7a 8f b7 ec f0 20 3b bc 7d 1f df fb c7 df f7 78 74 9f 6f f7 03 ef f6 f0 3a 8e 3f fe 01 f7 dd c0 1f 00 1f fc 00 7b c2 00 00 00 07 f8 00 00 00 00 
771f, Address = 0x771f, Width = 5, HeightInPixels = 56, SpriteData = 00 00 00 00 00 00 00 00 08 00 00 00 04 08 00 00 00 02 08 00 00 00 02 08 04 00 00 03 09 0c 00 00 01 19 08 00 00 01 19 18 00 01 11 9d 98 00 00 a0 9d 98 00 01 40 9d b0 00 05 d0 dd b0 00 0a e0 dd b0 00 2b 98 dd 64 00 35 b0 6d 64 00 37 c0 6d 6c 00 bb 18 6d 5c 00 db 70 75 5e 00 df c0 75 5a 02 6c 00 75 da 03 7f c4 37 b3 03 33 e6 37 b1 13 be 03 3b a1 18 bf 03 bb 60 1d e7 81 db 60 1e fc c1 db 40 0f 7f 00 ce c0 0f c1 80 44 40 07 de 00 11 00 e7 ff 0e 33 38 7b fe 07 76 70 3d d3 83 fe f0 3e 3f 01 ff e0 1e de 01 ff c0 0f fd 81 ff c0 07 f3 91 ff c0 00 e7 31 ff c0 7e 6f 70 ff 80 ff fe f0 03 80 3f fc f3 00 80 0f 19 e1 80 c0 00 1d e3 80 e0 3f fd c7 80 f0 7f ff cf 80 f0 1f ef 9f 00 f8 00 07 9f 1c f8 1f ce 9e 7c f8 7f ff bc fc f8 1f ff b9 f8 f8 03 fb f3 f0 f8 00 01 e7 e0 f8 1f f1 e7 c0 f0 7f fd ef 80 f0 3f ff ee 00 e0 0f ff fc 00 c0 03 fd e0 00 00 
785e, Address = 0x785e, Width = 4, HeightInPixels = 32, SpriteData = 00 00 00 00 00 08 40 00 01 08 c4 00 01 0c c4 00 01 0c c4 00 01 0c c4 00 01 8c cc 08 01 8c cc 08 11 8c dc 08 11 ce d8 18 19 c6 d8 30 09 e6 b8 70 0c f6 b8 e0 06 f2 b1 e0 07 7b b3 c0 03 bb e7 80 01 dd ef 00 00 ed ce 00 00 76 dc 3c 0f 8b d9 fe 3f fd f7 e0 40 0e ee 00 0f f2 f8 00 3f fd ef c0 70 07 df f0 01 fd f0 38 07 87 ff 0c 0c 3d c3 86 00 73 60 c2 00 02 30 40 00 00 00 40 00 00 00 00 
78f2, Address = 0x78f2, Width = 3, HeightInPixels = 24, SpriteData = 06 20 00 e7 63 00 7b 6f 08 3d de 70 1e be c0 62 b0 fe fd 8f 30 3e ff d0 06 bf c0 05 6f 3e 0e e0 f0 18 ed e0 3c ec c0 58 ee de 60 e6 f0 78 62 e0 78 60 c0 80 2f dc f0 07 fe f0 3f e3 60 ff c0 90 07 80 f0 03 80 e0 03 80 
7947, Address = 0x7947, Width = 2, HeightInPixels = 24, SpriteData = 04 c0 06 80 07 30 03 70 19 60 0e ec 0e dc 03 bc 1c 78 0f e8 07 bc 41 a7 66 8f 3c 1e 3d bc 3d b8 56 0e ab 1e d5 3e ab 7c d5 7c ab f8 56 e0 3c 00 
7981, Address = 0x7981, Width = 4, HeightInPixels = 88, SpriteData = 07 80 80 00 01 c0 80 00 00 60 80 00 00 30 c0 40 00 18 c0 c0 21 1c c1 80 30 8e c7 80 1c 6e df 00 0f 36 bc 02 03 ca b3 fc 01 f6 ef 00 00 7a fc 00 00 1d f8 20 0f ef f0 60 1f f7 84 6c 3f f1 2d 58 38 0e 6d f0 60 1e d9 60 44 3d d8 00 0e 3d 95 c0 0e 79 61 e0 1f 73 8e 00 1f 6d f7 00 1f 70 f9 98 1f 7f bc 38 0e bf c0 72 8f 01 e0 76 cf 7e 00 ee e7 ff 80 ce e3 ff 3e 9c f2 00 1f 1c f4 1f c0 19 f4 7f 8f 93 fc ff 07 c7 7d fe 01 e7 7f fc c2 0e 3f f3 c3 8c 1d c7 c1 c9 0c 0f 8d e7 e2 1f 9c ef f2 3f 3c 1f fa 7e 78 1e 7d 7c f8 9c 7f f9 f9 c0 3f 83 f3 c0 0f c3 e7 c0 00 67 cf c0 38 37 9f 80 7f 37 3f 00 3f d8 3f 30 1f fc 3e 70 07 ec 7c f0 00 0e 79 f0 1f e6 71 f0 07 fb 63 f0 00 7b 43 f0 0f 9d 87 e0 0f ef 87 e0 07 f0 cf c0 03 fc ef 80 01 fe 6f 00 00 ff 6e 0f 1e 3f 6c 3f 1f cf e8 fe 0f f3 31 fe 0f f8 33 fc 63 fc 33 f0 7c fe 37 f0 3f 7e 37 e3 3f bf 37 8f 3f df 6c 7e 1f ef 63 fe 1f f7 67 fc 0f f8 cf f8 0f f8 df f0 07 fd bf c0 01 fd ff 80 00 7f fe 00 00 03 70 00 00 07 00 00 00 0e 00 00 00 0e 00 00 00 3e 00 00 01 ff e0 00 06 ff 18 00 08 ed c4 00 11 98 60 00 02 20 30 00 
7b11, Address = 0x7b11, Width = 6, HeightInPixels = 24, SpriteData = 00 00 03 00 00 00 00 00 07 8c 00 00 00 00 2e 9e 00 00 00 30 3e 5d 00 00 00 78 79 5a 80 00 01 c8 69 2a 80 00 01 a4 72 2a 80 80 03 94 72 22 40 e0 03 92 e4 11 41 d0 03 8a e3 11 43 88 0a 10 62 d3 47 08 1a 10 44 06 8f 88 1a 0c 49 cc 5c 64 3c 04 21 2e 40 54 3c 08 02 1c 40 84 70 0f 07 0c 22 06 f8 10 0f 84 23 80 c0 60 1f 02 26 41 80 80 3f 02 14 20 00 40 30 80 18 20 01 80 c0 40 06 10 0e 03 00 00 01 8c 00 3c 00 00 00 00 00 00 00 00 00 00 
7bb7, Address = 0x7bb7, Width = 3, HeightInPixels = 24, SpriteData = 00 00 00 00 30 00 00 30 00 00 78 00 00 e8 00 03 84 00 03 24 00 67 24 70 77 32 f8 77 79 c8 e1 39 c4 e1 33 c4 c9 27 82 c9 27 82 c4 af 90 82 0f 98 80 1d 84 86 1c 84 1f 38 c2 3c f0 c0 40 40 48 00 0c 40 00 10 00 00 00 00 
7c0c, Address = 0x7c0c, Width = 7, HeightInPixels = 24, SpriteData = 00 00 00 00 00 c0 00 00 00 1a 00 00 e3 40 38 00 3f 04 01 e7 c0 38 00 3b 0c 03 ff e0 7c 00 70 8c 1b af a0 73 04 e0 0f 3f 4d b0 68 8c f0 1e b8 1c 90 e4 9c 81 18 60 44 08 e2 1e 81 b8 24 40 48 e4 3e 03 f8 0e 48 24 a0 3f 07 dc 1f 27 14 a0 79 08 cc 10 80 82 02 e1 10 84 3e 80 42 07 f4 82 00 7b 40 30 0f f4 87 20 69 24 08 0f b4 47 e0 81 06 00 1e 43 0f 70 a0 0e 80 1f 10 1e 30 90 5f 80 3d 60 3e 09 18 bf c0 20 08 32 09 10 fe c0 40 58 50 04 11 fc c0 00 fc 48 24 03 f8 60 00 fe 00 64 07 20 10 01 c5 80 80 08 10 00 
7ccd, Address = 0x7ccd, Width = 7, HeightInPixels = 48, SpriteData = 03 d8 80 00 00 0c 00 06 d0 40 00 00 00 00 0c 40 20 00 00 00 20 18 40 11 00 02 00 60 30 00 03 20 26 04 e0 00 00 03 e0 3e 0d f0 00 7c 03 f0 7f 1f f0 01 fe 07 f8 7f 3f f2 03 f7 07 fc 83 80 fe 07 ff 0e fc 00 c0 fc 0f ff 1e fc 00 00 dc 1f ff 3c 6c 08 00 5c 1f f8 00 6c 1a 40 4c 1f f6 10 44 7f 40 02 3f a2 7a 00 7f c0 00 7f 80 fe 00 ff c0 00 7d 00 fe 81 ff c0 00 3c 01 fe 83 ff e0 00 30 03 fe c3 73 e0 20 20 07 f3 c3 49 f0 7c 00 07 f8 e3 40 f0 fc 00 0f b8 e7 00 f0 fe 00 9f 80 d7 00 b0 fe 01 9f 80 c7 00 18 fa 03 dd ff 00 00 00 da 03 fc ee 00 00 01 88 07 fc e6 00 00 01 08 07 74 e0 00 00 10 00 0f 10 f0 00 00 70 00 1c 00 f0 04 00 f0 00 70 00 f0 0e 05 f6 00 00 00 38 7e 1f fe 00 00 7f 00 ff 1e ff 00 00 0e 01 fc bf 7e 80 01 88 01 f8 9f 38 e0 03 c8 03 fc 8f 10 f8 03 e0 07 ce c7 10 e0 07 f0 07 c0 e3 00 f0 07 f1 1f 60 f8 00 fc 07 fe 1f 30 fe 00 fe 07 00 3f ff 00 00 e0 07 80 36 ff 00 00 60 0f 80 44 fc 00 00 20 2f c0 0c 5c 00 40 00 3f c0 08 5c 00 e0 00 3f e0 00 0c 05 f3 00 7f f0 00 0c 0f ff 00 ff 08 00 04 0f ff 00 
7e4b, Address = 0x7e4b, Width = 8, HeightInPixels = 56, SpriteData = 00 00 0c 00 00 00 00 00 00 00 9e 00 00 00 00 00 00 00 ff 00 00 00 00 00 00 01 ff 00 07 00 00 00 00 01 ff 80 0f c0 00 00 00 03 ff 80 1f e0 00 00 00 07 ff 80 3f f0 00 00 00 07 ff 80 ff f8 00 00 00 0f ff c1 fd c0 10 00 00 0f ff c1 f0 c0 38 00 00 0f f5 c3 b0 43 78 00 00 3f e0 c7 14 03 7c 00 00 7f e4 e0 02 07 bc 00 00 ff e2 e6 02 07 dc 00 00 ff 61 fe 00 03 dc 00 01 f7 30 7f 00 1b fe 00 03 f7 ff bf 3e 3f fe 00 03 f1 ff cf 8c 7f fe 00 07 f0 ff f7 84 7f fe 40 07 f0 ff fb c0 ff fd a0 0f 90 7f 7d c0 f7 e5 f0 1f 80 7e 3f c0 fb fb b8 3f 80 66 39 c1 f9 f3 dc 7f 00 a0 18 e1 fd 37 de ff ff 00 00 03 fc 0f e0 fb fc 00 00 0f fe 0f e0 e1 f8 00 00 03 fe 1f f0 00 f8 00 30 07 f7 1f f0 00 fc 30 7c 07 f9 3f 98 00 fe 78 7f 07 f8 3f c0 00 80 78 ff 8f fc 7f c0 00 80 ff ff ef f4 fd c0 00 0f c3 fc 0f e1 fe e0 00 7f 81 f0 0f c7 fe 20 01 ff 00 60 1f 8f ee 20 0f ff 00 30 1e 1f 82 00 1f e7 00 00 3e 3f 10 00 3f e3 ce 04 7c 7f 08 10 7f 30 e3 04 0c 63 08 10 87 00 21 04 01 c0 04 08 03 ff 00 82 03 c4 06 04 00 ff 00 00 06 04 00 04 00 ef 01 c0 1c 08 07 00 00 e7 03 e0 38 0c 0f 80 00 e3 07 f8 60 18 3e e0 00 e3 0f fc 00 30 7c 70 00 61 1f fe 00 60 fc 78 00 20 7f ff 01 80 fc 7e fe 01 ff ff c0 01 ff c0 ec 07 ff f8 20 03 fe e0 e0 7f ff f8 00 03 fe 60 40 ff df d8 06 07 f6 10 0f ff 4f cc 07 df f9 00 ff ff 46 46 07 ff f8 00 ff ff 02 00 00 ff c8 00 ff ff 00 00 00 1f c0 00 
8047, Address = 0x8047, Width = 7, HeightInPixels = 48, SpriteData = fe ff 00 00 1f ff 80 4c fe 00 00 17 fc 80 48 6e 00 00 37 f8 80 08 67 07 00 37 f8 80 00 41 0f 80 7b f0 80 00 00 3f 80 79 98 c0 00 00 ff c0 7d 88 d0 0c 01 ff c0 ff 88 f0 1e 03 ff c0 ff ff ff 3e 07 fe c1 ff f7 ff 3f 0f fe e1 73 f7 ff 77 1f 98 f3 70 f3 f8 75 3f 98 ff 38 f3 f8 b0 3f 40 ff 18 f1 f8 20 3f 02 c3 08 f1 fc 20 7f 00 80 00 f1 fc 00 70 f0 00 0f f1 fe 00 f0 7b 03 c7 e1 fe 00 80 6b 07 f3 61 fe 00 86 21 0f f8 61 fe 00 0f 00 1f fc 00 ee 00 1f 00 3f ff 80 c6 00 3f 80 7f ff 81 c2 00 7f c0 fb fb 81 c0 00 ff c1 f8 fb 80 c0 01 ff e3 7c fb c0 80 01 fc f7 2e f9 c0 00 03 fc f3 06 f8 e0 00 03 fe f9 20 f8 e0 00 07 e6 fd 20 b8 70 00 07 f2 fc 10 bc 70 00 07 c0 fe 00 bc 30 00 0f e0 fe 7f 3e 30 00 0f e0 ef 7f 3e 18 00 0f f4 ef 3f 3c 18 00 0f 32 f7 89 2c 08 00 1f 01 f7 80 04 0c 00 1f 01 f3 c0 00 06 00 3f 00 fb f0 00 03 80 7f 00 f9 fc 00 00 e0 7c ff f8 1e 03 80 01 1e fe 78 01 07 80 00 07 ce 3c 00 0f c0 00 00 86 1c 00 0f e0 00 00 02 06 00 1f e0 00 00 00 02 00 3f e0 00 00 00 00 00 7f f8 00 00 00 00 00 ff f8 00 
